date,hist_regime,vix,vix9d,yield10y,gold,tlt,hyg,copper,oil,eem,xlre,composite_score,flow_regime,skew
2026-05-18,bull_2026,17.82,16.86,4.623,418.43,83.56,79.54,38.4,149.29,64.97,43.75,6,risk_on,138.4
2026-05-19,bull_2026,18.06,16.64,4.667,411.5,83.02,79.35,37.63,152.96,64.26,43.94,5,risk_on,135.5
2026-05-20,bull_2026,17.44,15.14,4.572,417.4,83.91,79.86,38.57,144.27,65.46,44.43,7,risk_on,132.31
2026-05-21,bull_2026,16.76,14.08,4.586,416.99,84.22,79.9,38.58,142.54,66.03,44.5,7,risk_on,136.96
2026-05-22,bull_2026,16.7,14.07,4.558,413.82,84.68,79.91,38.92,140.92,65.88,44.56,7,risk_on,137.39
2026-05-25,bull_2026,16.59,,4.558,,,,,,,,2,mild_risk_on,
2026-05-26,bull_2026,17.01,14.84,4.493,414.0,85.1,80.18,39.03,137.0,68.4,44.71,7,risk_on,139.04
2026-05-27,bull_2026,16.29,13.27,4.481,408.49,85.3,80.13,38.48,131.03,68.39,44.63,7,risk_on,138.57
2026-05-28,bull_2026,15.74,12.98,4.455,412.77,85.74,80.23,39.06,130.78,68.61,44.41,7,risk_on,139.52
2026-05-29,bull_2026,15.32,12.59,4.453,417.12,85.76,80.31,38.86,129.09,68.6,43.99,7,risk_on,144.18
2026-06-01,bull_2026,16.05,13.76,4.475,411.26,85.47,79.84,39.96,135.5,70.08,43.27,7,risk_on,142.46
2026-06-02,bull_2026,15.77,13.19,4.455,411.95,85.65,79.9,40.6,137.27,70.8,43.49,7,risk_on,143.24
2026-06-03,bull_2026,16.06,13.41,4.491,407.87,85.31,79.68,39.42,140.86,69.92,43.51,7,risk_on,136.86
2026-06-04,bull_2026,15.4,12.65,4.477,411.27,85.5,79.83,39.73,136.74,69.1,44.4,7,risk_on,142.15
2026-06-05,bull_2026,21.51,23.92,4.536,396.24,85.06,79.43,38.08,133.02,64.59,44.7,4,mild_risk_on,152.25
2026-06-08,bull_2026,18.92,19.69,4.552,397.27,84.62,79.54,38.55,135.15,65.75,44.03,5,risk_on,145.0
2026-06-09,bull_2026,19.87,22.14,4.528,390.78,85.12,79.62,38.6,131.3,65.82,44.97,4,mild_risk_on,141.97
2026-06-10,bull_2026,22.22,25.67,4.542,374.58,84.88,79.47,37.72,134.3,64.66,44.99,1,neutral,143.08
2026-06-11,bull_2026,19.44,20.66,4.463,386.32,85.98,79.94,38.94,128.83,67.5,44.92,5,risk_on,142.98
2026-06-12,bull_2026,17.68,17.26,4.487,386.54,85.77,79.94,39.55,125.43,67.88,45.36,6,risk_on,142.6
2026-06-15,bull_2026,16.2,15.58,4.469,396.55,85.72,80.04,39.65,121.21,69.75,44.99,6,risk_on,144.32
2026-06-16,bull_2026,16.41,15.77,4.428,397.63,86.19,80.03,39.55,115.47,68.64,45.1,6,risk_on,142.66
2026-06-17,bull_2026,18.44,18.63,4.463,388.6,86.33,79.73,38.64,114.23,68.56,43.97,5,risk_on,142.62
2026-06-18,bull_2026,16.4,13.93,4.451,387.12,86.75,80.01,38.86,114.87,70.79,43.86,7,risk_on,146.72
2026-06-19,bull_2026,16.78,,4.451,,,,,,,,2,mild_risk_on,
2026-06-22,bull_2026,17.28,16.29,4.509,384.59,86.09,79.94,38.81,112.69,71.21,44.02,6,risk_on,141.85
2026-06-23,bull_2026,19.49,19.47,4.493,377.32,86.2,79.87,37.32,111.26,67.17,44.64,5,risk_on,143.14
2026-06-24,bull_2026,18.63,18.07,4.402,365.92,87.38,79.85,36.31,106.29,67.25,44.51,5,risk_on,145.3
2026-06-25,bull_2026,18.89,17.92,4.392,369.46,87.35,79.88,36.98,109.31,67.96,44.59,5,risk_on,139.89
2026-06-26,bull_2026,18.41,16.8,4.372,373.63,87.36,79.83,37.33,105.48,67.19,45.24,5,risk_on,139.4
2026-06-29,bull_2026,17.65,15.51,4.374,368.58,87.45,80.01,37.23,107.08,67.43,44.92,7,risk_on,144.46
2026-06-30,bull_2026,16.45,13.73,4.418,368.38,86.42,79.97,37.73,106.44,68.41,44.03,7,risk_on,149.6
2026-07-01,bull_2026,16.59,13.14,4.475,370.6,85.52,79.59,37.21,103.27,66.48,44.18,7,risk_on,154.82
2026-07-02,bull_2026,16.15,12.37,4.485,378.13,85.51,79.71,37.29,103.98,65.7,44.68,7,risk_on,150.02
2026-07-03,bull_2026,15.81,,4.485,,,,,,,,2,mild_risk_on,
2026-07-06,bull_2026,15.57,12.32,4.479,382.13,85.45,79.87,37.84,104.35,67.57,44.29,7,risk_on,145.38
2026-07-07,bull_2026,16.13,13.42,4.529,377.49,84.55,79.76,37.39,108.92,65.72,44.89,7,risk_on,145.74
2026-07-08,bull_2026,16.9,14.41,4.569,374.45,84.36,79.66,37.07,112.21,66.23,44.15,7,risk_on,149.79
2026-07-09,bull_2026,15.84,12.5,4.539,378.18,84.49,79.75,37.75,109.01,66.78,44.23,7,risk_on,144.67
2026-07-10,bull_2026,15.03,11.15,4.569,377.01,84.47,79.71,37.99,108.7,66.9,44.45,7,risk_on,144.27
2026-07-13,bull_2026,17.16,15.13,4.609,367.13,83.97,79.52,37.94,117.79,64.5,44.7,7,risk_on,145.69
2026-07-14,bull_2026,16.5,13.46,4.585,372.15,84.08,79.68,38.54,120.17,65.67,44.48,7,risk_on,145.13
2026-07-15,bull_2026,15.67,12.06,4.545,372.35,84.24,79.81,38.63,121.38,65.57,44.56,7,risk_on,148.51
2026-07-16,bull_2026,16.73,13.98,4.569,364.96,84.21,79.8,38.06,119.3,64.19,45.46,7,risk_on,145.72
2026-07-17,bull_2026,18.77,16.85,4.541,368.41,84.52,79.65,37.92,123.96,63.29,45.42,6,risk_on,147.28
2026-07-20,bull_2026,18.65,17.78,4.598,367.6,83.89,79.68,38.42,125.51,63.56,45.23,5,risk_on,146.05
2026-07-21,bull_2026,17.05,15.48,4.628,374.81,83.66,79.65,39.53,128.85,65.34,45.2,6,risk_on,151.66
2026-07-22,bull_2026,16.64,14.88,4.657,379.12,83.44,79.52,39.25,131.68,64.99,45.01,7,risk_on,150.19
2026-07-23,bull_2026,18.7,18.15,4.703,371.52,83.17,79.23,38.24,139.49,64.6,44.95,5,risk_on,145.95
2026-07-24,bull_2026,18.58,17.62,4.679,371.9,83.25,79.23,38.35,136.69,63.33,45.95,5,risk_on,147.28
2026-07-27,bull_2026,18.67,18.13,4.641,374.63,83.75,79.27,38.77,124.76,63.62,45.76,5,risk_on,146.6
2026-07-28,bull_2026,18.21,17.25,4.641,369.37,84.24,79.42,38.33,120.49,62.36,46.01,5,risk_on,142.98
2026-07-29,bull_2026,20.66,20.38,4.622,371.08,82.85,79.24,38.35,129.31,61.07,45.96,5,risk_on,139.55
2026-07-30,bull_2026,17.09,14.85,4.663,377.16,82.8,79.47,39.34,127.48,63.59,45.3,7,risk_on,139.9
2026-07-31,bull_2026,15.99,13.05,4.745,371.54,82.25,79.48,39.56,129.17,64.09,45.07,7,risk_on,141.23
2026-08-03,bull_2026,15.86,13.28,4.686,371.71,82.19,79.31,39.64,122.12,64.32,45.18,7,risk_on,139.96
2026-08-04,bull_2026,16.5,15.04,4.627,374.16,82.82,79.55,40.14,115.78,66.0,45.17,6,risk_on,126.41
2026-08-05,bull_2026,15.81,13.79,4.617,389.64,83.0,79.52,40.85,114.88,65.72,45.2,7,risk_on,133.32
2026-08-06,bull_2026,15.15,12.66,4.67,389.67,82.52,79.46,40.76,118.87,65.02,44.81,7,risk_on,134.73
2026-08-07,bull_2026,14.9,11.96,4.66,398.47,82.76,79.61,39.9,117.98,65.64,44.98,8,risk_on,132.57
2026-08-10,bull_2026,15.46,12.77,4.699,402.54,82.06,79.48,40.18,125.92,65.17,44.4,7,risk_on,137.13
2026-08-11,bull_2026,15.28,12.52,4.684,400.96,82.19,79.51,40.22,127.61,65.43,44.08,7,risk_on,135.59
2026-08-12,bull_2026,14.55,11.09,4.682,404.92,82.11,79.61,40.02,127.3,66.46,44.49,8,risk_on,136.54
2026-08-13,bull_2026,14.63,11.37,4.641,398.96,82.59,79.79,39.85,125.03,66.68,45.12,8,risk_on,134.37
2026-08-14,bull_2026,14.25,10.61,4.696,401.48,82.04,79.71,40.01,126.6,66.61,45.27,8,risk_on,138.36
2026-08-17,bull_2026,15.19,12.39,4.724,405.49,81.35,79.61,40.13,130.29,67.32,44.83,7,risk_on,142.91
